HouseID,Round,City,CAS,Compound,Date_collect,Adj_ppbV,Lon,Lat,CensusTract
H07,6,Beaumont,95-50-1,"1,2-Dichlorobenzene",2025-05-20,0.06,-94.091608,30.059965,48245001900
H07,6,Beaumont,120-82-1,"1,2,4-Trichlorobenzene",2025-05-20,0.1,-94.091608,30.059965,48245001900
H07,6,Beaumont,91-20-3,Naphthalene,2025-05-20,0.13,-94.091608,30.059965,48245001900
H07,6,Beaumont,87-68-3,Hexachlorobutadiene,2025-05-20,0.034,-94.091608,30.059965,48245001900
H08,6,Beaumont,115-07-1,Propene,2025-05-20,0.35,-94.126111,30.06243,48245002100
H08,6,Beaumont,75-71-8,Dichlorodifluoromethane (CFC 12),2025-05-20,0.43,-94.126111,30.06243,48245002100
H08,6,Beaumont,74-87-3,Chloromethane,2025-05-20,0.295,-94.126111,30.06243,48245002100
H08,6,Beaumont,76-14-2,"1,2-Dichloro-1,1,2,2-
tetrafluoroethane (CFC 114)",2025-05-20,0.09,-94.126111,30.06243,48245002100
H08,6,Beaumont,75-01-4,Vinyl Chloride,2025-05-20,0.235,-94.126111,30.06243,48245002100
H08,6,Beaumont,106-99-0,"1,3-Butadiene",2025-05-20,0.275,-94.126111,30.06243,48245002100
H08,6,Beaumont,74-83-9,Bromomethane,2025-05-20,0.15,-94.126111,30.06243,48245002100
H08,6,Beaumont,75-00-3,Chloroethane,2025-05-20,0.24,-94.126111,30.06243,48245002100
H08,6,Beaumont,67-64-1,Acetone,2025-05-20,2.45,-94.126111,30.06243,48245002100
H08,6,Beaumont,75-69-4,Trichlorofluoromethane (CFC 11),2025-05-20,0.105,-94.126111,30.06243,48245002100
H08,6,Beaumont,67-63-0,2-Propanol (Isopropyl Alcohol),2025-05-20,1.9,-94.126111,30.06243,48245002100
H08,6,Beaumont,75-35-4,"1,1-Dichloroethene",2025-05-20,0.13,-94.126111,30.06243,48245002100
H08,6,Beaumont,75-09-2,Methylene Chloride,2025-05-20,0.15,-94.126111,30.06243,48245002100
H08,6,Beaumont,76-13-1,Trichlorotrifluoroethane (CFC 113),2025-05-20,0.07,-94.126111,30.06243,48245002100
H08,6,Beaumont,75-15-0,Carbon Disulfide,2025-05-20,1.1,-94.126111,30.06243,48245002100
H08,6,Beaumont,156-60-5,"trans-1,2-Dichloroethene",2025-05-20,0.15,-94.126111,30.06243,48245002100
H08,6,Beaumont,75-34-3,"1,1-Dichloroethane",2025-05-20,0.145,-94.126111,30.06243,48245002100
H08,6,Beaumont,1634-04-4,Methyl tert-Butyl Ether,2025-05-20,0.17,-94.126111,30.06243,48245002100
H08,6,Beaumont,108-05-4,Vinyl Acetate,2025-05-20,1.7,-94.126111,30.06243,48245002100
H08,6,Beaumont,78-93-3,2-Butanone (MEK),2025-05-20,0.395,-94.126111,30.06243,48245002100
H08,6,Beaumont,156-59-2,"cis-1,2-Dichloroethene",2025-05-20,0.15,-94.126111,30.06243,48245002100
H08,6,Beaumont,141-78-6,Ethyl Acetate,2025-05-20,0.6,-94.126111,30.06243,48245002100
H08,6,Beaumont,110-54-3,n-Hexane,2025-05-20,0.17,-94.126111,30.06243,48245002100
H08,6,Beaumont,67-66-3,Chloroform,2025-05-20,0.125,-94.126111,30.06243,48245002100
H08,6,Beaumont,109-99-9,Tetrahydrofuran (THF),2025-05-20,0.37,-94.126111,30.06243,48245002100
H08,6,Beaumont,107-06-2,"1,2-Dichloroethane",2025-05-20,0.145,-94.126111,30.06243,48245002100
H08,6,Beaumont,71-55-6,"1,1,1-Trichloroethane",2025-05-20,0.11,-94.126111,30.06243,48245002100
H08,6,Beaumont,71-43-2,Benzene,2025-05-20,0.36,-94.126111,30.06243,48245002100
H08,6,Beaumont,56-23-5,Carbon Tetrachloride,2025-05-20,0.095,-94.126111,30.06243,48245002100
H08,6,Beaumont,110-82-7,Cyclohexane,2025-05-20,0.345,-94.126111,30.06243,48245002100
H08,6,Beaumont,78-87-5,"1,2-Dichloropropane",2025-05-20,0.135,-94.126111,30.06243,48245002100
H08,6,Beaumont,75-27-4,Bromodichloromethane,2025-05-20,0.09,-94.126111,30.06243,48245002100
H08,6,Beaumont,79-01-6,Trichloroethene,2025-05-20,0.11,-94.126111,30.06243,48245002100
H08,6,Beaumont,123-91-1,"1,4-Dioxane",2025-05-20,0.17,-94.126111,30.06243,48245002100
H08,6,Beaumont,142-82-5,n-Heptane,2025-05-20,0.145,-94.126111,30.06243,48245002100
H08,6,Beaumont,10061-01-5,"cis-1,3-Dichloropropene",2025-05-20,0.13,-94.126111,30.06243,48245002100
H08,6,Beaumont,108-10-1,4-Methyl-2-pentanone,2025-05-20,0.295,-94.126111,30.06243,48245002100
H08,6,Beaumont,10061-02-6,"trans-1,3-Dichloropropene",2025-05-20,0.125,-94.126111,30.06243,48245002100
H08,6,Beaumont,79-00-5,"1,1,2-Trichloroethane",2025-05-20,0.115,-94.126111,30.06243,48245002100
H08,6,Beaumont,108-88-3,Toluene,2025-05-20,0.165,-94.126111,30.06243,48245002100
H08,6,Beaumont,591-78-6,2-Hexanone,2025-05-20,0.29,-94.126111,30.06243,48245002100
H08,6,Beaumont,124-48-1,Dibromochloromethane,2025-05-20,0.07,-94.126111,30.06243,48245002100
H08,6,Beaumont,106-93-4,"1,2-Dibromoethane",2025-05-20,0.08,-94.126111,30.06243,48245002100
H08,6,Beaumont,127-18-4,Tetrachloroethene,2025-05-20,0.09,-94.126111,30.06243,48245002100
H08,6,Beaumont,108-90-7,Chlorobenzene,2025-05-20,0.135,-94.126111,30.06243,48245002100
H08,6,Beaumont,100-41-4,Ethylbenzene,2025-05-20,0.145,-94.126111,30.06243,48245002100
H08,6,Beaumont,179601-23-1,"m,p-Xylenes",2025-05-20,0.28,-94.126111,30.06243,48245002100
H08,6,Beaumont,75-25-2,Bromoform,2025-05-20,0.06,-94.126111,30.06243,48245002100
H08,6,Beaumont,100-42-5,Styrene,2025-05-20,0.145,-94.126111,30.06243,48245002100
H08,6,Beaumont,95-47-6,o-Xylene,2025-05-20,0.14,-94.126111,30.06243,48245002100
H08,6,Beaumont,79-34-5,"1,1,2,2-Tetrachloroethane",2025-05-20,0.09,-94.126111,30.06243,48245002100
H08,6,Beaumont,98-82-8,Cumene,2025-05-20,0.12,-94.126111,30.06243,48245002100
H08,6,Beaumont,622-96-8,4-Ethyltoluene,2025-05-20,0.12,-94.126111,30.06243,48245002100
H08,6,Beaumont,108-67-8,"1,3,5-Trimethylbenzene",2025-05-20,0.125,-94.126111,30.06243,48245002100
H08,6,Beaumont,95-63-6,"1,2,4-Trimethylbenzene",2025-05-20,0.12,-94.126111,30.06243,48245002100
H08,6,Beaumont,100-44-7,Benzyl Chloride,2025-05-20,0.475,-94.126111,30.06243,48245002100
H08,6,Beaumont,541-73-1,"1,3-Dichlorobenzene",2025-05-20,0.1,-94.126111,30.06243,48245002100
H08,6,Beaumont,106-46-7,"1,4-Dichlorobenzene",2025-05-20,0.1,-94.126111,30.06243,48245002100
H08,6,Beaumont,95-50-1,"1,2-Dichlorobenzene",2025-05-20,0.1,-94.126111,30.06243,48245002100
H08,6,Beaumont,120-82-1,"1,2,4-Trichlorobenzene",2025-05-20,0.165,-94.126111,30.06243,48245002100
H08,6,Beaumont,91-20-3,Naphthalene,2025-05-20,0.225,-94.126111,30.06243,48245002100
H08,6,Beaumont,87-68-3,Hexachlorobutadiene,2025-05-20,0.055,-94.126111,30.06243,48245002100
H09,6,Beaumont,115-07-1,Propene,2025-05-20,0.215,-94.114602,30.123739,48245000700
H09,6,Beaumont,75-71-8,Dichlorodifluoromethane (CFC 12),2025-05-20,0.43,-94.114602,30.123739,48245000700
H09,6,Beaumont,74-87-3,Chloromethane,2025-05-20,0.18,-94.114602,30.123739,48245000700
H09,6,Beaumont,76-14-2,"1,2-Dichloro-1,1,2,2-
tetrafluoroethane (CFC 114)",2025-05-20,0.055,-94.114602,30.123739,48245000700
H09,6,Beaumont,75-01-4,Vinyl Chloride,2025-05-20,0.145,-94.114602,30.123739,48245000700
H09,6,Beaumont,106-99-0,"1,3-Butadiene",2025-05-20,0.17,-94.114602,30.123739,48245000700
H09,6,Beaumont,74-83-9,Bromomethane,2025-05-20,0.095,-94.114602,30.123739,48245000700
H09,6,Beaumont,75-00-3,Chloroethane,2025-05-20,0.15,-94.114602,30.123739,48245000700
H09,6,Beaumont,67-64-1,Acetone,2025-05-20,3.3,-94.114602,30.123739,48245000700
H09,6,Beaumont,75-69-4,Trichlorofluoromethane (CFC 11),2025-05-20,0.19,-94.114602,30.123739,48245000700
H09,6,Beaumont,67-63-0,2-Propanol (Isopropyl Alcohol),2025-05-20,1.2,-94.114602,30.123739,48245000700
H09,6,Beaumont,75-35-4,"1,1-Dichloroethene",2025-05-20,0.08,-94.114602,30.123739,48245000700
H09,6,Beaumont,75-09-2,Methylene Chloride,2025-05-20,0.095,-94.114602,30.123739,48245000700
H09,6,Beaumont,76-13-1,Trichlorotrifluoroethane (CFC 113),2025-05-20,0.043,-94.114602,30.123739,48245000700
H09,6,Beaumont,75-15-0,Carbon Disulfide,2025-05-20,0.235,-94.114602,30.123739,48245000700
H09,6,Beaumont,156-60-5,"trans-1,2-Dichloroethene",2025-05-20,0.095,-94.114602,30.123739,48245000700
H09,6,Beaumont,75-34-3,"1,1-Dichloroethane",2025-05-20,0.09,-94.114602,30.123739,48245000700
H09,6,Beaumont,1634-04-4,Methyl tert-Butyl Ether,2025-05-20,0.105,-94.114602,30.123739,48245000700
H09,6,Beaumont,108-05-4,Vinyl Acetate,2025-05-20,1.05,-94.114602,30.123739,48245000700
H09,6,Beaumont,78-93-3,2-Butanone (MEK),2025-05-20,0.245,-94.114602,30.123739,48245000700
H09,6,Beaumont,156-59-2,"cis-1,2-Dichloroethene",2025-05-20,0.09,-94.114602,30.123739,48245000700
H09,6,Beaumont,141-78-6,Ethyl Acetate,2025-05-20,0.385,-94.114602,30.123739,48245000700
H09,6,Beaumont,110-54-3,n-Hexane,2025-05-20,0.105,-94.114602,30.123739,48245000700
H09,6,Beaumont,67-66-3,Chloroform,2025-05-20,0.075,-94.114602,30.123739,48245000700
H09,6,Beaumont,109-99-9,Tetrahydrofuran (THF),2025-05-20,0.23,-94.114602,30.123739,48245000700
H09,6,Beaumont,107-06-2,"1,2-Dichloroethane",2025-05-20,0.09,-94.114602,30.123739,48245000700
H09,6,Beaumont,71-55-6,"1,1,1-Trichloroethane",2025-05-20,0.065,-94.114602,30.123739,48245000700
H09,6,Beaumont,71-43-2,Benzene,2025-05-20,0.22,-94.114602,30.123739,48245000700
H09,6,Beaumont,56-23-5,Carbon Tetrachloride,2025-05-20,0.06,-94.114602,30.123739,48245000700
H09,6,Beaumont,110-82-7,Cyclohexane,2025-05-20,0.215,-94.114602,30.123739,48245000700
H09,6,Beaumont,78-87-5,"1,2-Dichloropropane",2025-05-20,0.08,-94.114602,30.123739,48245000700
H09,6,Beaumont,75-27-4,Bromodichloromethane,2025-05-20,0.055,-94.114602,30.123739,48245000700
H09,6,Beaumont,79-01-6,Trichloroethene,2025-05-20,0.07,-94.114602,30.123739,48245000700
H09,6,Beaumont,123-91-1,"1,4-Dioxane",2025-05-20,0.105,-94.114602,30.123739,48245000700
H09,6,Beaumont,142-82-5,n-Heptane,2025-05-20,0.09,-94.114602,30.123739,48245000700
H09,6,Beaumont,10061-01-5,"cis-1,3-Dichloropropene",2025-05-20,0.08,-94.114602,30.123739,48245000700
H09,6,Beaumont,108-10-1,4-Methyl-2-pentanone,2025-05-20,0.18,-94.114602,30.123739,48245000700
H09,6,Beaumont,10061-02-6,"trans-1,3-Dichloropropene",2025-05-20,0.075,-94.114602,30.123739,48245000700
H09,6,Beaumont,79-00-5,"1,1,2-Trichloroethane",2025-05-20,0.07,-94.114602,30.123739,48245000700
H09,6,Beaumont,108-88-3,Toluene,2025-05-20,0.25,-94.114602,30.123739,48245000700
H09,6,Beaumont,591-78-6,2-Hexanone,2025-05-20,0.18,-94.114602,30.123739,48245000700
H09,6,Beaumont,124-48-1,Dibromochloromethane,2025-05-20,0.043,-94.114602,30.123739,48245000700
H09,6,Beaumont,106-93-4,"1,2-Dibromoethane",2025-05-20,0.048,-94.114602,30.123739,48245000700
H09,6,Beaumont,127-18-4,Tetrachloroethene,2025-05-20,0.055,-94.114602,30.123739,48245000700
H09,6,Beaumont,108-90-7,Chlorobenzene,2025-05-20,0.085,-94.114602,30.123739,48245000700
H09,6,Beaumont,100-41-4,Ethylbenzene,2025-05-20,0.09,-94.114602,30.123739,48245000700
H09,6,Beaumont,179601-23-1,"m,p-Xylenes",2025-05-20,0.175,-94.114602,30.123739,48245000700
H09,6,Beaumont,75-25-2,Bromoform,2025-05-20,0.038,-94.114602,30.123739,48245000700
H09,6,Beaumont,100-42-5,Styrene,2025-05-20,0.09,-94.114602,30.123739,48245000700
H09,6,Beaumont,95-47-6,o-Xylene,2025-05-20,0.09,-94.114602,30.123739,48245000700
H09,6,Beaumont,79-34-5,"1,1,2,2-Tetrachloroethane",2025-05-20,0.055,-94.114602,30.123739,48245000700
H09,6,Beaumont,98-82-8,Cumene,2025-05-20,0.075,-94.114602,30.123739,48245000700
H09,6,Beaumont,622-96-8,4-Ethyltoluene,2025-05-20,0.075,-94.114602,30.123739,48245000700
H09,6,Beaumont,108-67-8,"1,3,5-Trimethylbenzene",2025-05-20,0.08,-94.114602,30.123739,48245000700
H09,6,Beaumont,95-63-6,"1,2,4-Trimethylbenzene",2025-05-20,0.075,-94.114602,30.123739,48245000700
H09,6,Beaumont,100-44-7,Benzyl Chloride,2025-05-20,0.295,-94.114602,30.123739,48245000700
H09,6,Beaumont,541-73-1,"1,3-Dichlorobenzene",2025-05-20,0.065,-94.114602,30.123739,48245000700
H09,6,Beaumont,106-46-7,"1,4-Dichlorobenzene",2025-05-20,0.06,-94.114602,30.123739,48245000700
H09,6,Beaumont,95-50-1,"1,2-Dichlorobenzene",2025-05-20,0.06,-94.114602,30.123739,48245000700
H09,6,Beaumont,120-82-1,"1,2,4-Trichlorobenzene",2025-05-20,0.105,-94.114602,30.123739,48245000700
H09,6,Beaumont,91-20-3,Naphthalene,2025-05-20,0.14,-94.114602,30.123739,48245000700
H09,6,Beaumont,87-68-3,Hexachlorobutadiene,2025-05-20,0.035,-94.114602,30.123739,48245000700
H10,6,Beaumont,115-07-1,Propene,2025-05-20,0.63,-94.107323,30.061729,48245002000
H10,6,Beaumont,75-71-8,Dichlorodifluoromethane (CFC 12),2025-05-20,0.44,-94.107323,30.061729,48245002000
H10,6,Beaumont,74-87-3,Chloromethane,2025-05-20,0.165,-94.107323,30.061729,48245002000
H10,6,Beaumont,76-14-2,"1,2-Dichloro-1,1,2,2-
tetrafluoroethane (CFC 114)",2025-05-20,0.049,-94.107323,30.061729,48245002000
H10,6,Beaumont,75-01-4,Vinyl Chloride,2025-05-20,0.13,-94.107323,30.061729,48245002000
H10,6,Beaumont,106-99-0,"1,3-Butadiene",2025-05-20,0.15,-94.107323,30.061729,48245002000
H10,6,Beaumont,74-83-9,Bromomethane,2025-05-20,0.085,-94.107323,30.061729,48245002000
H10,6,Beaumont,75-00-3,Chloroethane,2025-05-20,0.13,-94.107323,30.061729,48245002000
H10,6,Beaumont,67-64-1,Acetone,2025-05-20,3.5,-94.107323,30.061729,48245002000
H10,6,Beaumont,75-69-4,Trichlorofluoromethane (CFC 11),2025-05-20,0.19,-94.107323,30.061729,48245002000
H10,6,Beaumont,67-63-0,2-Propanol (Isopropyl Alcohol),2025-05-20,1.05,-94.107323,30.061729,48245002000
H10,6,Beaumont,75-35-4,"1,1-Dichloroethene",2025-05-20,0.075,-94.107323,30.061729,48245002000
H10,6,Beaumont,75-09-2,Methylene Chloride,2025-05-20,0.085,-94.107323,30.061729,48245002000
H10,6,Beaumont,76-13-1,Trichlorotrifluoroethane (CFC 113),2025-05-20,0.038,-94.107323,30.061729,48245002000
H10,6,Beaumont,75-15-0,Carbon Disulfide,2025-05-20,0.64,-94.107323,30.061729,48245002000
H10,6,Beaumont,156-60-5,"trans-1,2-Dichloroethene",2025-05-20,0.085,-94.107323,30.061729,48245002000
H10,6,Beaumont,75-34-3,"1,1-Dichloroethane",2025-05-20,0.08,-94.107323,30.061729,48245002000
H10,6,Beaumont,1634-04-4,Methyl tert-Butyl Ether,2025-05-20,0.095,-94.107323,30.061729,48245002000
H10,6,Beaumont,108-05-4,Vinyl Acetate,2025-05-20,0.95,-94.107323,30.061729,48245002000
H10,6,Beaumont,78-93-3,2-Butanone (MEK),2025-05-20,0.22,-94.107323,30.061729,48245002000
H10,6,Beaumont,156-59-2,"cis-1,2-Dichloroethene",2025-05-20,0.085,-94.107323,30.061729,48245002000
H10,6,Beaumont,141-78-6,Ethyl Acetate,2025-05-20,0.345,-94.107323,30.061729,48245002000
H10,6,Beaumont,110-54-3,n-Hexane,2025-05-20,0.095,-94.107323,30.061729,48245002000
H10,6,Beaumont,67-66-3,Chloroform,2025-05-20,0.07,-94.107323,30.061729,48245002000
H10,6,Beaumont,109-99-9,Tetrahydrofuran (THF),2025-05-20,0.205,-94.107323,30.061729,48245002000
H10,6,Beaumont,107-06-2,"1,2-Dichloroethane",2025-05-20,0.08,-94.107323,30.061729,48245002000
H10,6,Beaumont,71-55-6,"1,1,1-Trichloroethane",2025-05-20,0.06,-94.107323,30.061729,48245002000
H10,6,Beaumont,71-43-2,Benzene,2025-05-20,0.2,-94.107323,30.061729,48245002000
H10,6,Beaumont,56-23-5,Carbon Tetrachloride,2025-05-20,0.05,-94.107323,30.061729,48245002000
H10,6,Beaumont,110-82-7,Cyclohexane,2025-05-20,0.19,-94.107323,30.061729,48245002000
H10,6,Beaumont,78-87-5,"1,2-Dichloropropane",2025-05-20,0.075,-94.107323,30.061729,48245002000
H10,6,Beaumont,75-27-4,Bromodichloromethane,2025-05-20,0.05,-94.107323,30.061729,48245002000
H10,6,Beaumont,79-01-6,Trichloroethene,2025-05-20,0.06,-94.107323,30.061729,48245002000
H10,6,Beaumont,123-91-1,"1,4-Dioxane",2025-05-20,0.095,-94.107323,30.061729,48245002000
H10,6,Beaumont,142-82-5,n-Heptane,2025-05-20,0.08,-94.107323,30.061729,48245002000
H10,6,Beaumont,10061-01-5,"cis-1,3-Dichloropropene",2025-05-20,0.075,-94.107323,30.061729,48245002000
H10,6,Beaumont,108-10-1,4-Methyl-2-pentanone,2025-05-20,0.165,-94.107323,30.061729,48245002000
H10,6,Beaumont,10061-02-6,"trans-1,3-Dichloropropene",2025-05-20,0.07,-94.107323,30.061729,48245002000
H10,6,Beaumont,79-00-5,"1,1,2-Trichloroethane",2025-05-20,0.065,-94.107323,30.061729,48245002000
H10,6,Beaumont,108-88-3,Toluene,2025-05-20,0.63,-94.107323,30.061729,48245002000
H10,6,Beaumont,591-78-6,2-Hexanone,2025-05-20,0.16,-94.107323,30.061729,48245002000
H10,6,Beaumont,124-48-1,Dibromochloromethane,2025-05-20,0.038,-94.107323,30.061729,48245002000
H10,6,Beaumont,106-93-4,"1,2-Dibromoethane",2025-05-20,0.044,-94.107323,30.061729,48245002000
H10,6,Beaumont,127-18-4,Tetrachloroethene,2025-05-20,0.05,-94.107323,30.061729,48245002000
H10,6,Beaumont,108-90-7,Chlorobenzene,2025-05-20,0.075,-94.107323,30.061729,48245002000
H10,6,Beaumont,100-41-4,Ethylbenzene,2025-05-20,0.08,-94.107323,30.061729,48245002000
H10,6,Beaumont,179601-23-1,"m,p-Xylenes",2025-05-20,0.34,-94.107323,30.061729,48245002000
H10,6,Beaumont,75-25-2,Bromoform,2025-05-20,0.034,-94.107323,30.061729,48245002000
H10,6,Beaumont,100-42-5,Styrene,2025-05-20,0.08,-94.107323,30.061729,48245002000
H10,6,Beaumont,95-47-6,o-Xylene,2025-05-20,0.08,-94.107323,30.061729,48245002000
H10,6,Beaumont,79-34-5,"1,1,2,2-Tetrachloroethane",2025-05-20,0.05,-94.107323,30.061729,48245002000
H10,6,Beaumont,98-82-8,Cumene,2025-05-20,0.07,-94.107323,30.061729,48245002000
H10,6,Beaumont,622-96-8,4-Ethyltoluene,2025-05-20,0.065,-94.107323,30.061729,48245002000
H10,6,Beaumont,108-67-8,"1,3,5-Trimethylbenzene",2025-05-20,0.07,-94.107323,30.061729,48245002000
H10,6,Beaumont,95-63-6,"1,2,4-Trimethylbenzene",2025-05-20,0.07,-94.107323,30.061729,48245002000
H10,6,Beaumont,100-44-7,Benzyl Chloride,2025-05-20,0.265,-94.107323,30.061729,48245002000
H10,6,Beaumont,541-73-1,"1,3-Dichlorobenzene",2025-05-20,0.055,-94.107323,30.061729,48245002000
H10,6,Beaumont,106-46-7,"1,4-Dichlorobenzene",2025-05-20,0.055,-94.107323,30.061729,48245002000
H10,6,Beaumont,95-50-1,"1,2-Dichlorobenzene",2025-05-20,0.055,-94.107323,30.061729,48245002000
H10,6,Beaumont,120-82-1,"1,2,4-Trichlorobenzene",2025-05-20,0.095,-94.107323,30.061729,48245002000
H10,6,Beaumont,91-20-3,Naphthalene,2025-05-20,0.125,-94.107323,30.061729,48245002000
H10,6,Beaumont,87-68-3,Hexachlorobutadiene,2025-05-20,0.032,-94.107323,30.061729,48245002000
H11,6,Beaumont,115-07-1,Propene,2025-05-20,0.2,-94.109694,29.940931,48245011304
H11,6,Beaumont,75-71-8,Dichlorodifluoromethane (CFC 12),2025-05-20,0.56,-94.109694,29.940931,48245011304
H11,6,Beaumont,74-87-3,Chloromethane,2025-05-20,0.46,-94.109694,29.940931,48245011304
H11,6,Beaumont,76-14-2,"1,2-Dichloro-1,1,2,2-
tetrafluoroethane (CFC 114)",2025-05-20,0.05,-94.109694,29.940931,48245011304
H11,6,Beaumont,75-01-4,Vinyl Chloride,2025-05-20,0.135,-94.109694,29.940931,48245011304
H11,6,Beaumont,106-99-0,"1,3-Butadiene",2025-05-20,0.155,-94.109694,29.940931,48245011304
H11,6,Beaumont,74-83-9,Bromomethane,2025-05-20,0.085,-94.109694,29.940931,48245011304
H11,6,Beaumont,75-00-3,Chloroethane,2025-05-20,0.135,-94.109694,29.940931,48245011304
H11,6,Beaumont,67-64-1,Acetone,2025-05-20,7.6,-94.109694,29.940931,48245011304
H11,6,Beaumont,75-69-4,Trichlorofluoromethane (CFC 11),2025-05-20,0.25,-94.109694,29.940931,48245011304
H11,6,Beaumont,67-63-0,2-Propanol (Isopropyl Alcohol),2025-05-20,1.1,-94.109694,29.940931,48245011304
H11,6,Beaumont,75-35-4,"1,1-Dichloroethene",2025-05-20,0.075,-94.109694,29.940931,48245011304
H11,6,Beaumont,75-09-2,Methylene Chloride,2025-05-20,0.085,-94.109694,29.940931,48245011304
H11,6,Beaumont,76-13-1,Trichlorotrifluoroethane (CFC 113),2025-05-20,0.04,-94.109694,29.940931,48245011304
H11,6,Beaumont,75-15-0,Carbon Disulfide,2025-05-20,2.1,-94.109694,29.940931,48245011304
H11,6,Beaumont,156-60-5,"trans-1,2-Dichloroethene",2025-05-20,0.085,-94.109694,29.940931,48245011304
H11,6,Beaumont,75-34-3,"1,1-Dichloroethane",2025-05-20,0.085,-94.109694,29.940931,48245011304
H11,6,Beaumont,1634-04-4,Methyl tert-Butyl Ether,2025-05-20,0.095,-94.109694,29.940931,48245011304
H11,6,Beaumont,108-05-4,Vinyl Acetate,2025-05-20,1,-94.109694,29.940931,48245011304
H11,6,Beaumont,78-93-3,2-Butanone (MEK),2025-05-20,0.75,-94.109694,29.940931,48245011304
H11,6,Beaumont,156-59-2,"cis-1,2-Dichloroethene",2025-05-20,0.085,-94.109694,29.940931,48245011304
H11,6,Beaumont,141-78-6,Ethyl Acetate,2025-05-20,0.355,-94.109694,29.940931,48245011304
H11,6,Beaumont,110-54-3,n-Hexane,2025-05-20,0.6,-94.109694,29.940931,48245011304
H11,6,Beaumont,67-66-3,Chloroform,2025-05-20,0.07,-94.109694,29.940931,48245011304
H11,6,Beaumont,109-99-9,Tetrahydrofuran (THF),2025-05-20,0.21,-94.109694,29.940931,48245011304
H11,6,Beaumont,107-06-2,"1,2-Dichloroethane",2025-05-20,0.08,-94.109694,29.940931,48245011304
H11,6,Beaumont,71-55-6,"1,1,1-Trichloroethane",2025-05-20,0.06,-94.109694,29.940931,48245011304
H11,6,Beaumont,71-43-2,Benzene,2025-05-20,0.205,-94.109694,29.940931,48245011304
H11,6,Beaumont,56-23-5,Carbon Tetrachloride,2025-05-20,0.055,-94.109694,29.940931,48245011304
H11,6,Beaumont,110-82-7,Cyclohexane,2025-05-20,0.2,-94.109694,29.940931,48245011304
H11,6,Beaumont,78-87-5,"1,2-Dichloropropane",2025-05-20,0.075,-94.109694,29.940931,48245011304
H11,6,Beaumont,75-27-4,Bromodichloromethane,2025-05-20,0.05,-94.109694,29.940931,48245011304
H11,6,Beaumont,79-01-6,Trichloroethene,2025-05-20,0.065,-94.109694,29.940931,48245011304
H11,6,Beaumont,123-91-1,"1,4-Dioxane",2025-05-20,0.095,-94.109694,29.940931,48245011304
H11,6,Beaumont,142-82-5,n-Heptane,2025-05-20,0.18,-94.109694,29.940931,48245011304
H11,6,Beaumont,10061-01-5,"cis-1,3-Dichloropropene",2025-05-20,0.075,-94.109694,29.940931,48245011304
H11,6,Beaumont,108-10-1,4-Methyl-2-pentanone,2025-05-20,0.17,-94.109694,29.940931,48245011304
H11,6,Beaumont,10061-02-6,"trans-1,3-Dichloropropene",2025-05-20,0.07,-94.109694,29.940931,48245011304
H11,6,Beaumont,79-00-5,"1,1,2-Trichloroethane",2025-05-20,0.065,-94.109694,29.940931,48245011304
H11,6,Beaumont,108-88-3,Toluene,2025-05-20,0.45,-94.109694,29.940931,48245011304
H11,6,Beaumont,591-78-6,2-Hexanone,2025-05-20,0.165,-94.109694,29.940931,48245011304
H11,6,Beaumont,124-48-1,Dibromochloromethane,2025-05-20,0.04,-94.109694,29.940931,48245011304
H11,6,Beaumont,106-93-4,"1,2-Dibromoethane",2025-05-20,0.045,-94.109694,29.940931,48245011304
H11,6,Beaumont,127-18-4,Tetrachloroethene,2025-05-20,0.05,-94.109694,29.940931,48245011304
H11,6,Beaumont,108-90-7,Chlorobenzene,2025-05-20,0.075,-94.109694,29.940931,48245011304
H11,6,Beaumont,100-41-4,Ethylbenzene,2025-05-20,0.08,-94.109694,29.940931,48245011304
H11,6,Beaumont,179601-23-1,"m,p-Xylenes",2025-05-20,0.16,-94.109694,29.940931,48245011304
H11,6,Beaumont,75-25-2,Bromoform,2025-05-20,0.034,-94.109694,29.940931,48245011304
H11,6,Beaumont,100-42-5,Styrene,2025-05-20,0.08,-94.109694,29.940931,48245011304
H11,6,Beaumont,95-47-6,o-Xylene,2025-05-20,0.08,-94.109694,29.940931,48245011304
H11,6,Beaumont,79-34-5,"1,1,2,2-Tetrachloroethane",2025-05-20,0.05,-94.109694,29.940931,48245011304
H11,6,Beaumont,98-82-8,Cumene,2025-05-20,0.07,-94.109694,29.940931,48245011304
H11,6,Beaumont,622-96-8,4-Ethyltoluene,2025-05-20,0.07,-94.109694,29.940931,48245011304
